,0
2663,Lipids_POS_759.4315_333.2213_298.6550
2664,Lipids_NEG_730.5760_360.8881_286.5406
2665,Lipids_POS_882.5690_298.3956_316.0410
2666,Lipids_NEG_495.3683_304.8606_247.3044
2667,Lipids_NEG_723.5174_337.0051_286.4318
2668,Lipids_NEG_822.5796_366.7327_313.3101
2669,Lipids_POS_911.8021_499.1085_347.6683
2670,Lipids_NEG_684.6061_413.6895_288.4090
2671,Lipids_POS_900.6834_380.2414_333.7923
2672,Lipids_NEG_690.4331_201.7955_275.4666
2673,Lipids_POS_521.4552_425.2698_256.5241
2674,Lipids_POS_623.5390_401.9259_293.0691
2675,Lipids_NEG_714.5075_315.0968_278.9987
2676,Lipids_POS_899.2354_443.4883_343.4590
2677,Lipids_POS_810.7683_347.7898_311.8868
2678,Lipids_NEG_1676.1817_340.2283_501.7773
2679,Lipids_POS_754.5992_357.7910_309.3532
2680,Lipids_NEG_906.6574_368.2705_331.2536
2681,Lipids_NEG_704.4502_301.5811_281.4166
2682,Lipids_NEG_818.5546_285.1017_307.6721
2683,Lipids_NEG_878.6256_344.5228_322.0772
2684,Lipids_NEG_609.5573_371.9487_278.0839
2685,Lipids_POS_808.5598_303.0096_304.3231
2686,Lipids_POS_840.6447_369.6022_319.3453
2687,Lipids_POS_716.4468_225.2905_281.5145
2688,Lipids_POS_757.6473_403.5663_314.8075
2689,Lipids_NEG_789.1422_327.1040_274.6604
2690,Lipids_POS_742.5370_309.6742_292.5265
2691,Lipids_NEG_843.0262_337.5537_314.8639
2692,Lipids_NEG_563.1279_323.7074_233.9276
2693,Lipids_POS_836.8794_345.9638_315.6502
2694,Lipids_NEG_339.3264_314.3853_201.6877
2695,Lipids_NEG_907.7177_413.8668_336.7831
2696,Lipids_POS_680.6654_399.0720_304.4091
2697,Lipids_POS_788.5509_288.7364_304.5355
2698,Lipids_NEG_1632.1205_322.0437_484.2831
2699,Lipids_NEG_687.1425_294.7694_259.0240
2700,Lipids_POS_609.4985_346.3612_289.5100
2701,Lipids_NEG_900.5953_358.4212_332.1196
2702,Lipids_POS_577.7375_464.5070_272.5778
2703,Lipids_POS_925.2572_443.2435_349.0469
2704,Lipids_NEG_743.1387_356.9747_270.2910
2705,Lipids_POS_497.6073_174.3793_239.3954
2706,Lipids_NEG_1338.2661_520.2293_360.3508
2707,Lipids_POS_854.6247_319.2637_318.8143
2708,Lipids_NEG_694.6710_424.3868_300.4283
2709,Lipids_NEG_992.7537_434.9286_348.8556
2710,Lipids_POS_1134.2510_444.9927_326.1201
2711,Lipids_NEG_599.1172_359.2356_243.6411
2712,Lipids_POS_1607.8004_371.9621_703.1770
2713,Lipids_NEG_1248.2187_481.6932_345.6677
2714,Lipids_POS_864.8359_510.7663_341.9823
2715,Lipids_POS_848.6519_373.3136_324.1776
2716,Lipids_POS_695.3575_266.3259_294.7706
2717,Lipids_POS_531.5438_308.8550_517.1586
2718,Lipids_POS_1136.9038_424.0021_384.2794
2719,Lipids_NEG_567.0880_276.5924_234.9104
2720,Lipids_POS_778.5728_359.3436_298.3633
2721,Lipids_NEG_1636.1844_341.9711_490.9456
2722,Lipids_NEG_816.5747_294.3449_312.5136
2723,Lipids_POS_726.6595_420.6318_305.5603
2724,Lipids_POS_1138.9188_432.9545_387.3246
2725,Lipids_POS_776.5566_345.2481_294.7755
2726,Lipids_POS_858.7532_431.2359_329.5697
2727,Lipids_NEG_792.5184_304.6245_299.6524
2728,Lipids_POS_750.5383_365.8281_294.3235
2729,Lipids_POS_1588.1286_321.8547_479.7943
2730,Lipids_NEG_373.0100_35.5757_173.8172
2731,Lipids_POS_929.7893_411.8498_350.2299
2732,Lipids_POS_834.2183_377.5641_277.8000
2733,Lipids_NEG_202.9871_541.6330_135.2740
2734,Lipids_POS_1315.2011_446.6153_626.7084
2735,Lipids_NEG_832.6063_357.8345_315.6831
2736,Lipids_NEG_1691.1108_322.2605_496.6426
2737,Lipids_POS_413.2661_269.4659_222.3916
2738,Lipids_NEG_736.4757_244.5967_292.0074
2739,Lipids_NEG_581.1399_296.3025_235.1943
2740,Lipids_NEG_860.5777_379.4207_316.5503
2741,Lipids_NEG_608.3926_216.8683_264.5112
2742,Lipids_NEG_598.1289_293.9400_232.4784
2743,Lipids_POS_860.6147_341.3831_319.4483
2744,Lipids_NEG_973.7704_410.9384_351.5325
2745,Lipids_NEG_215.0016_38.5303_139.8199
2746,Lipids_POS_904.5896_322.1735_322.4695
2747,Lipids_POS_621.4865_422.1463_267.9840
2748,Lipids_NEG_232.9752_30.7462_142.0463
2749,Lipids_POS_900.7995_468.5496_342.2383
2750,Lipids_NEG_962.7533_398.4042_347.7419
2751,Lipids_POS_692.5212_318.5746_287.9912
2752,Lipids_POS_763.6337_396.7840_319.7102
2753,Lipids_NEG_1627.2344_354.5069_493.0730
2754,Lipids_POS_804.6578_360.6288_321.9392
2755,Lipids_NEG_864.6102_343.9488_320.3264
2756,Lipids_POS_836.6021_328.4560_316.0247
2757,Lipids_POS_690.4331_203.7164_274.2660
2758,Lipids_POS_563.4425_361.4354_281.9661
2759,Lipids_POS_755.6281_381.3806_320.6257
2760,Lipids_NEG_894.2031_367.6243_304.4143
2761,Lipids_NEG_557.4567_298.2443_262.5423
2762,Lipids_NEG_817.0047_333.4386_309.8703
2763,Lipids_NEG_1656.2144_354.2596_497.1898
2764,Lipids_NEG_918.6147_310.5811_325.3554
2765,Lipids_POS_826.6329_363.4182_316.8696
2766,Lipids_POS_766.9897_339.8154_299.4169
2767,Lipids_NEG_678.4338_219.1859_273.7349
2768,Lipids_POS_954.8464_470.0151_358.1744
2769,Lipids_NEG_759.6488_427.2348_321.6529
2770,Lipids_NEG_1650.1676_336.5315_494.7476
2771,Lipids_NEG_822.6005_358.8494_304.5656
2772,Lipids_NEG_397.3317_263.5301_219.1804
2773,Lipids_POS_927.7397_433.8012_344.9688
2774,Lipids_NEG_891.7196_449.9719_333.5717
2775,Lipids_POS_775.5729_308.2612_304.4520
2776,Lipids_POS_1965.4878_351.5719_793.1509
2777,Lipids_NEG_473.2816_374.0287_237.8208
2778,Lipids_NEG_953.1218_397.4579_306.9770
2779,Lipids_NEG_860.7689_434.4345_340.6978
2780,Lipids_POS_804.5492_329.7751_239.0978
2781,Lipids_NEG_239.0589_420.9717_356.5325
2782,Lipids_NEG_780.5543_339.3710_292.7227
2783,Lipids_NEG_1011.1988_417.9863_311.3719
2784,Lipids_POS_728.5581_366.1075_289.4259
2785,Lipids_POS_771.5728_349.7129_466.2771
2786,Lipids_POS_1078.5302_327.3130_352.0978
2787,Lipids_NEG_874.1479_409.2241_656.8788
2788,Lipids_POS_369.3508_483.3780_210.5885
2789,Lipids_NEG_187.0069_37.7188_137.4008
2790,Lipids_NEG_1187.7384_313.9438_389.7562
2791,Lipids_NEG_556.2127_210.1259_231.5327
2792,Lipids_NEG_345.2433_198.6616_196.1497
2793,Lipids_NEG_1037.2335_464.8808_310.3991
2794,Lipids_NEG_719.1469_319.2044_265.9635
2795,Lipids_POS_524.5789_203.6778_248.1033
2796,Lipids_NEG_878.6266_357.6168_326.7373
2797,Lipids_POS_669.5563_433.6694_302.6710
2798,Lipids_NEG_887.6828_362.6118_334.9300
2799,Lipids_POS_1558.4458_430.8918_431.3751
2800,Lipids_NEG_803.1050_354.8854_282.0673
2801,Lipids_NEG_448.3062_66.1058_203.2355
2802,Lipids_NEG_803.1582_377.2038_280.4153
2803,Lipids_NEG_593.2660_358.9272_240.7980
2804,Lipids_POS_812.4553_371.9270_319.7244
2805,Lipids_POS_798.5635_290.9693_304.9355
2806,Lipids_NEG_939.6779_386.2728_344.8449
2807,Lipids_POS_711.3350_255.1601_305.5802
2808,Lipids_POS_816.0336_410.2296_325.3383
2809,Lipids_NEG_739.5858_385.2954_309.3707
2810,Lipids_POS_515.3393_263.0140_248.4559
2811,Lipids_POS_268.2635_153.0808_188.9180
2812,Lipids_NEG_863.6800_380.3838_330.2759
2813,Lipids_NEG_305.0225_531.9702_180.0829
2814,Lipids_POS_774.5635_313.1051_305.2620
2815,Lipids_POS_900.6829_368.6123_331.3133
2816,Lipids_POS_960.9399_512.9685_369.7601
2817,Lipids_NEG_882.6589_376.8327_326.1085
2818,Lipids_NEG_491.3194_227.7878_251.5075
2819,Lipids_NEG_836.5442_314.0423_311.6470
2820,Lipids_POS_814.0177_390.6739_322.4317
2821,Lipids_NEG_815.1781_398.7561_282.8008
2822,Lipids_POS_776.6738_414.0750_311.7738
2823,Lipids_POS_891.7402_443.0236_337.0999
2824,Lipids_NEG_828.5690_329.8924_308.2520
2825,Lipids_NEG_761.5725_369.6119_311.0979
2826,Lipids_POS_880.7137_397.9597_333.0629
2827,Lipids_POS_595.2020_262.0561_237.6586
2828,Lipids_POS_676.4176_192.9256_271.2013
2829,Lipids_NEG_255.8219_33.2194_130.6976
2830,Lipids_POS_901.7577_397.8349_342.3540
2831,Lipids_POS_784.3811_308.8376_286.0749
2832,Lipids_NEG_1035.6949_395.7932_354.6950
2833,Lipids_POS_802.5951_304.1990_308.1841
2834,Lipids_NEG_566.3822_197.3529_255.4581
2835,Lipids_POS_952.8309_452.6357_356.2146
2836,Lipids_NEG_445.3679_260.5732_220.0841
2837,Lipids_NEG_297.0463_476.1459_170.7143
2838,Lipids_NEG_313.0778_436.8175_368.5277
2839,Lipids_POS_730.5736_381.3234_294.5136
2840,Lipids_NEG_311.2953_282.3301_192.4720
2841,Lipids_NEG_433.2592_198.0726_228.6670
2842,Lipids_NEG_273.9781_464.9781_152.0113
2843,Lipids_NEG_687.7835_330.8123_278.0755
2844,Lipids_POS_933.7485_400.5392_344.1714
2845,Lipids_NEG_267.2327_227.8662_178.4606
2846,Lipids_POS_832.5805_341.1893_311.8567
2847,Lipids_POS_894.5994_302.3445_317.2136
2848,Lipids_NEG_888.5940_364.0705_331.0453
2849,Lipids_POS_706.4634_301.4283_278.1640
2850,Lipids_NEG_711.4461_242.2402_284.9989
2851,Lipids_POS_625.5178_443.8032_275.6665
2852,Lipids_POS_464.4458_310.8487_251.1330
2853,Lipids_POS_808.5812_298.8989_307.3462
2854,Lipids_POS_752.5066_361.7515_294.5902
2855,Lipids_POS_919.7684_398.7942_346.6898
2856,Lipids_POS_772.8375_342.4668_302.0189
2857,Lipids_POS_414.2997_59.4733_208.8576
2858,Lipids_POS_1568.1598_337.9015_480.1804
2859,Lipids_POS_1765.6130_478.5266_594.7758
2860,Lipids_NEG_846.6136_351.5600_316.5865
2861,Lipids_NEG_555.4411_414.1079_274.6932
2862,Lipids_NEG_806.6294_376.7668_313.5111
2863,Lipids_NEG_756.4811_252.3038_294.3863
2864,Lipids_NEG_556.3523_174.3013_252.7480
2865,Lipids_NEG_655.0686_379.2762_252.8959
2866,Lipids_NEG_749.5717_380.9442_311.7324
2867,Lipids_POS_627.5330_456.0666_278.8117
2868,Lipids_POS_932.7914_410.8639_345.7180
2869,Lipids_POS_972.9396_500.3458_370.4075
2870,Lipids_POS_837.6536_328.3973_321.9610
2871,Lipids_POS_953.2222_384.9429_297.1295
2872,Lipids_NEG_812.5440_312.2824_308.7479
2873,Lipids_POS_702.0537_312.0474_294.6147
2874,Lipids_POS_722.4595_199.8362_279.3211
2875,Lipids_POS_957.8197_416.2690_363.4651
2876,Lipids_POS_802.6366_359.3949_320.1606
2877,Lipids_POS_925.7600_479.2612_346.0744
2878,Lipids_NEG_213.0223_40.7096_148.0475
2879,Lipids_NEG_852.6118_343.8902_317.5526
2880,Lipids_POS_893.7556_455.7574_339.3807
2881,Lipids_POS_914.8931_503.1980_365.1747
2882,Lipids_NEG_754.5730_346.9611_288.6849
2883,Lipids_NEG_751.5647_388.1744_294.0267
2884,Lipids_NEG_708.6860_430.2625_305.2673
2885,Lipids_POS_907.7727_440.2777_337.7638
2886,Lipids_NEG_809.6393_413.4421_315.8001
2887,Lipids_POS_1488.1004_329.0993_460.4461
2888,Lipids_NEG_902.6090_364.1896_333.9620
2889,Lipids_POS_756.5505_346.1802_302.3216
2890,Lipids_POS_736.4681_43.2435_266.2905
2891,Lipids_POS_551.5029_464.7851_269.3251
2892,Lipids_POS_974.7523_397.3404_347.4551
2893,Lipids_NEG_891.6813_400.3154_337.9577
2894,Lipids_NEG_731.0645_362.5850_269.4905
2895,Lipids_NEG_241.2168_219.6496_171.9720
2896,Lipids_POS_874.7846_469.3316_335.9950
2897,Lipids_NEG_1093.8631_433.1661_369.6090
2898,Lipids_NEG_972.5926_325.9623_340.0359
2899,Lipids_NEG_479.3194_236.5186_250.6740
2900,Lipids_NEG_563.1286_307.8367_242.8828
2901,Lipids_NEG_884.5996_345.6110_328.4292
2902,Lipids_POS_638.6429_410.9335_294.3070
2903,Lipids_POS_906.7319_406.5449_337.3468
2904,Lipids_NEG_639.5196_371.4113_274.7022
2905,Lipids_POS_782.8978_330.9583_302.4785
2906,Lipids_POS_758.8150_333.3201_299.1572
2907,Lipids_POS_907.5289_304.7040_314.2934
2908,Lipids_POS_954.8421_461.1975_357.1092
2909,Lipids_POS_716.5563_341.9644_294.9733
2910,Lipids_POS_806.6472_386.9839_313.0242
2911,Lipids_POS_857.8315_481.6616_338.1574
2912,Lipids_NEG_602.3461_159.2038_259.3378
2913,Lipids_NEG_651.3892_207.0665_272.5377
2914,Lipids_POS_1180.6160_295.7864_370.4009
2915,Lipids_POS_683.5531_312.3016_287.6928
2916,Lipids_NEG_959.7173_364.8740_343.9132
2917,Lipids_NEG_880.5698_304.1789_320.4009
2918,Lipids_POS_799.9990_383.6248_319.0905
2919,Lipids_POS_512.4668_293.1282_254.3416
2920,Lipids_POS_703.8846_330.6879_296.9249
2921,Lipids_NEG_937.6582_363.2971_342.4230
2922,Lipids_NEG_521.5115_294.7232_230.1620
2923,Lipids_POS_1062.5712_268.1828_346.1186
2924,Lipids_NEG_591.3900_248.8844_253.5627
2925,Lipids_NEG_768.5022_225.2519_298.8562
2926,Lipids_POS_897.7288_461.0905_337.5385
2927,Lipids_POS_859.2488_430.3935_281.4481
2928,Lipids_NEG_911.5642_319.7952_321.7919
2929,Lipids_NEG_1025.1617_446.2488_313.1320
2930,Lipids_POS_369.3515_304.8018_209.4441
2931,Lipids_NEG_551.0321_531.9016_209.9495
2932,Lipids_NEG_935.1112_383.8811_305.7397
2933,Lipids_POS_1176.2774_428.1824_333.8527
2934,Lipids_NEG_930.2331_267.6893_305.8309
2935,Lipids_POS_503.4086_421.1428_243.0390
2936,Lipids_POS_1461.1349_332.2902_458.7354
2937,Lipids_NEG_664.6242_396.8088_291.6015
2938,Lipids_NEG_475.1311_279.2482_216.7607
2939,Lipids_POS_854.6977_395.4374_329.3499
2940,Lipids_POS_608.4643_296.0956_269.9884
2941,Lipids_NEG_764.5236_337.0574_287.0489
2942,Lipids_NEG_791.6391_439.5126_305.2096
2943,Lipids_POS_647.5017_414.6277_273.9826
2944,Lipids_POS_692.7011_411.5403_306.1128
2945,Lipids_NEG_1206.1147_407.5763_343.1759
2946,Lipids_POS_504.4376_310.8684_248.7457
2947,Lipids_POS_832.5804_347.7620_242.8238
2948,Lipids_POS_1428.2166_440.1876_369.2660
2949,Lipids_NEG_1248.2182_474.0514_347.2162
2950,Lipids_NEG_990.7872_408.9012_354.1909
2951,Lipids_POS_369.6384_447.2885_210.6327
2952,Lipids_POS_624.6261_403.5537_290.6977
2953,Lipids_NEG_521.3838_329.5079_235.3742
2954,Lipids_POS_912.1950_362.0617_290.1076
2955,Lipids_POS_812.6092_366.3548_476.9098
2956,Lipids_POS_1757.5505_448.5294_591.4928
2957,Lipids_POS_626.4985_295.6626_277.8112
2958,Lipids_POS_808.5811_352.2518_311.3848
2959,Lipids_POS_1116.2409_455.8835_319.3938
2960,Lipids_NEG_870.6135_347.9416_320.8080
2961,Lipids_NEG_931.7598_414.1834_344.6268
2962,Lipids_POS_1508.1590_367.8554_469.5982
2963,Lipids_NEG_926.6089_352.7225_336.3650
2964,Lipids_NEG_1235.7948_329.1933_388.5837
2965,Lipids_NEG_239.0592_421.1055_154.8518
2966,Lipids_POS_756.8042_325.4795_297.5668
2967,Lipids_POS_889.2964_413.7348_296.0310
2968,Lipids_POS_944.9087_490.5384_367.2197
2969,Lipids_NEG_141.0165_532.2473_169.7613
2970,Lipids_POS_766.5341_356.0551_296.2002
2971,Lipids_POS_877.7261_370.4386_329.3965
2972,Lipids_POS_770.8577_361.5061_306.4373
2973,Lipids_POS_772.5472_306.3646_298.8937
2974,Lipids_POS_762.1790_342.6834_269.7003
2975,Lipids_NEG_958.6886_368.6939_338.7853
2976,Lipids_NEG_1003.1680_421.7792_309.2059
2977,Lipids_POS_904.6877_358.1762_334.6192
2978,Lipids_POS_860.6477_303.9208_324.9021
2979,Lipids_NEG_595.4363_307.1179_273.0577
2980,Lipids_NEG_605.4056_251.9655_254.4615
2981,Lipids_NEG_242.9683_531.9459_142.6205
2982,Lipids_NEG_1436.3043_476.9771_421.1900
2983,Lipids_NEG_303.2329_217.0053_189.4318
2984,Lipids_POS_788.5551_339.7423_304.2485
2985,Lipids_NEG_359.2949_263.8738_203.8640
2986,Lipids_NEG_283.2275_162.1262_180.7802
2987,Lipids_NEG_794.5697_363.0333_299.3090
2988,Lipids_NEG_373.0443_216.5695_195.1227
2989,Lipids_POS_758.5696_380.8895_296.9671
2990,Lipids_POS_796.6186_353.8678_312.2844
2991,Lipids_POS_701.7158_312.5165_295.5790
2992,Lipids_POS_768.8424_342.0023_304.6094
2993,Lipids_NEG_863.1604_370.6300_288.1768
2994,Lipids_POS_687.5676_406.4098_306.9516
2995,Lipids_NEG_874.6554_381.0823_324.9633
2996,Lipids_POS_909.7148_369.1092_338.8413
2997,Lipids_POS_257.2256_446.2478_167.7526
2998,Lipids_NEG_763.5874_396.8397_309.1652
2999,Lipids_NEG_845.1508_387.4277_295.2997
3000,Lipids_POS_488.4325_328.9272_243.2041
3001,Lipids_NEG_1097.2011_447.4837_314.8542
3002,Lipids_POS_826.5956_328.3865_316.9235
3003,Lipids_POS_650.6419_402.8355_294.4596
3004,Lipids_POS_718.5482_274.7586_296.8288
3005,Lipids_POS_1173.9575_494.3740_415.5023
3006,Lipids_NEG_875.6147_368.7181_326.5181
3007,Lipids_POS_758.5698_370.1779_298.1121
3008,Lipids_POS_547.2692_205.2655_248.6527
3009,Lipids_NEG_988.8869_484.1199_366.1910
3010,Lipids_POS_1638.1435_324.3801_494.3614
3011,Lipids_POS_900.5008_235.9955_312.3133
3012,Lipids_NEG_269.2484_251.8786_180.4064
3013,Lipids_NEG_695.3115_229.3038_285.8177
3014,Lipids_POS_783.6362_354.1997_313.5999
3015,Lipids_POS_735.6016_369.9880_308.2642
3016,Lipids_POS_946.9246_503.2225_365.6217
3017,Lipids_POS_694.6810_406.5952_308.5924
3018,Lipids_NEG_828.6559_387.2565_315.3255
3019,Lipids_POS_663.5704_402.6713_302.7985
3020,Lipids_POS_882.6714_357.1032_331.3974
3021,Lipids_POS_401.3407_257.2739_220.2334
3022,Lipids_NEG_609.5562_529.4113_280.1022
3023,Lipids_POS_813.0971_372.0781_320.1216
3024,Lipids_NEG_752.4341_280.9594_286.8347
3025,Lipids_POS_1920.4168_332.9789_774.0579
3026,Lipids_POS_902.5739_308.2812_317.9944
3027,Lipids_NEG_490.9982_334.6379_230.7397
3028,Lipids_POS_963.8108_433.1830_357.2509
3029,Lipids_POS_820.5458_296.7817_306.4205
3030,Lipids_NEG_229.0171_40.1591_148.4080
3031,Lipids_NEG_724.6086_393.0251_301.3950
3032,Lipids_NEG_778.5139_299.2625_295.9743
3033,Lipids_POS_1550.1473_337.5616_475.9115
3034,Lipids_POS_550.3864_216.7849_248.3019
3035,Lipids_POS_623.5026_326.4785_273.3990
3036,Lipids_NEG_831.0221_351.4786_310.8069
3037,Lipids_POS_1630.2095_345.5030_499.3559
3038,Lipids_NEG_902.6107_310.1485_326.5452
3039,Lipids_POS_738.6206_371.5763_300.7655
3040,Lipids_POS_1635.3120_376.0163_508.3050
3041,Lipids_POS_968.7677_411.2623_351.8716
3042,Lipids_POS_895.7399_413.2688_337.9949
3043,Lipids_POS_885.7640_425.8344_340.7531
3044,Lipids_POS_630.1738_294.9513_246.1227
3045,Lipids_NEG_905.2283_428.1291_296.6083
3046,Lipids_NEG_803.6282_371.3919_312.7445
3047,Lipids_POS_907.7709_465.9024_345.3376
3048,Lipids_POS_916.7943_415.2495_344.3838
3049,Lipids_POS_1572.5550_351.4561_484.6113
3050,Lipids_NEG_619.4721_353.3843_281.6718
3051,Lipids_POS_502.2925_162.4218_219.8002
3052,Lipids_NEG_857.9419_388.2423_324.7767
3053,Lipids_NEG_743.1388_347.6745_266.9233
3054,Lipids_POS_982.8761_477.0549_361.4662
3055,Lipids_NEG_655.0668_362.7055_255.4144
3056,Lipids_NEG_1555.2148_370.9915_484.2277
3057,Lipids_NEG_694.4894_303.4987_280.4332
3058,Lipids_POS_949.2626_411.3239_296.8707
3059,Lipids_NEG_635.4522_275.6107_306.5493
3060,Lipids_POS_670.5289_273.8529_363.9117
3061,Lipids_NEG_724.6435_390.2486_303.8400
3062,Lipids_NEG_480.3093_213.8802_225.5222
3063,Lipids_POS_809.6521_355.3127_319.1401
3064,Lipids_NEG_702.5386_364.9045_279.0586
3065,Lipids_POS_536.4365_380.1486_310.9062
3066,Lipids_NEG_900.5952_307.9012_325.2010
3067,Lipids_POS_484.3839_143.0863_225.8033
3068,Lipids_NEG_288.0294_426.1607_160.6111
3069,Lipids_NEG_686.6206_417.4778_291.5035
3070,Lipids_NEG_946.8781_525.1507_358.2017
3071,Lipids_POS_897.3317_426.2582_338.4130
3072,Lipids_POS_288.2896_162.8774_194.6547
3073,Lipids_POS_844.6527_353.1159_323.9362
3074,Lipids_POS_562.3263_210.2312_254.6524
3075,Lipids_NEG_724.6435_407.4885_301.5997
3076,Lipids_NEG_728.5221_324.5607_282.4637
3077,Lipids_POS_1083.7885_309.3961_387.9381
3078,Lipids_POS_383.3663_453.9762_214.0682
3079,Lipids_NEG_670.5903_406.5768_285.0888
3080,Lipids_POS_1592.2310_360.1222_492.8049
3081,Lipids_NEG_821.6292_391.0212_318.8524
3082,Lipids_POS_953.2218_345.3028_298.1173
3083,Lipids_POS_1043.2712_398.8866_317.7890
3084,Lipids_POS_816.5729_291.7597_309.6520
3085,Lipids_POS_702.2128_319.6037_248.3592
3086,Lipids_NEG_754.5380_327.9950_285.3319
3087,Lipids_POS_1073.8139_312.4709_547.9112
3088,Lipids_POS_884.6065_327.5294_321.8927
3089,Lipids_POS_1516.0417_333.3948_470.1095
3090,Lipids_POS_802.5707_378.7888_307.4082
3091,Lipids_POS_1744.5536_478.7030_589.4082
3092,Lipids_POS_1557.2292_371.0315_485.3022
3093,Lipids_NEG_701.0718_386.2772_261.8192
3094,Lipids_POS_828.6209_327.4985_318.3458
3095,Lipids_NEG_782.5687_346.2158_294.8777
3096,Lipids_POS_241.0446_532.0838_141.4182
3097,Lipids_POS_1033.7636_379.5166_355.6505
3098,Lipids_POS_634.5390_348.9935_265.7360
3099,Lipids_POS_796.5114_253.3067_294.4740
3100,Lipids_NEG_915.7200_438.2437_335.5278
3101,Lipids_POS_996.3074_448.5965_311.2882
3102,Lipids_NEG_671.0992_263.5027_257.0607
3103,Lipids_NEG_577.3739_239.1381_252.3371
3104,Lipids_NEG_1248.2180_459.2529_348.0986
3105,Lipids_POS_788.5785_294.3644_304.2650
3106,Lipids_POS_824.6264_339.5250_320.5186
3107,Lipids_POS_703.5626_368.8837_308.2942
3108,Lipids_POS_1718.4186_410.5432_542.5964
3109,Lipids_NEG_217.0025_30.9563_142.6050
3110,Lipids_POS_636.3866_170.8483_260.3312
3111,Lipids_NEG_858.6234_367.0697_321.3801
3112,Lipids_NEG_750.7932_362.3956_289.5062
3113,Lipids_POS_880.5893_324.8986_317.4475
3114,Lipids_NEG_830.6039_385.9261_309.6896
3115,Lipids_NEG_938.7211_408.5736_340.7134
3116,Lipids_POS_417.2018_55.1629_193.1750
3117,Lipids_POS_732.4781_221.7219_284.2116
3118,Lipids_NEG_448.3064_59.4702_204.7820
3119,Lipids_NEG_743.1389_334.6447_267.7913
3120,Lipids_NEG_445.3683_302.7702_225.1613
3121,Lipids_POS_546.3528_210.3238_253.1892
3122,Lipids_POS_794.5296_283.7122_305.8498
3123,Lipids_POS_991.8629_473.4783_369.5970
3124,Lipids_NEG_882.6580_370.1558_326.2453
3125,Lipids_POS_632.6274_397.7729_289.4945
3126,Lipids_POS_601.5186_449.6145_271.5951
3127,Lipids_NEG_1075.5806_286.6296_352.0026
3128,Lipids_POS_489.4044_307.6322_241.9993
3129,Lipids_POS_742.5007_265.5838_287.0192
3130,Lipids_POS_695.3581_228.8543_303.1866
3131,Lipids_POS_1247.3248_504.7591_345.5435
3132,Lipids_POS_762.5871_394.3147_310.0235
3133,Lipids_POS_794.5527_306.6034_303.8457
3134,Lipids_NEG_775.5584_305.4478_303.6437
3135,Lipids_NEG_906.5451_306.6751_325.8223
3136,Lipids_NEG_729.1774_319.5811_268.8259
3137,Lipids_NEG_327.0597_175.0145_179.3644
3138,Lipids_POS_1527.3997_462.4106_525.3168
3139,Lipids_POS_532.6226_309.2724_261.9239
3140,Lipids_NEG_913.5830_282.4742_335.3502
3141,Lipids_POS_762.2679_348.9997_301.5130
3142,Lipids_POS_829.7146_418.4373_327.6634
3143,Lipids_NEG_281.2482_466.5597_183.3348
3144,Lipids_NEG_519.1023_328.2053_233.7205
3145,Lipids_NEG_726.6573_406.7411_306.2328
3146,Lipids_POS_704.5528_364.4451_288.9149
3147,Lipids_POS_943.4197_268.6782_348.8735
3148,Lipids_NEG_904.8314_481.7427_349.2999
3149,Lipids_NEG_567.0875_304.5317_231.3825
3150,Lipids_POS_762.6019_401.9315_314.6914
3151,Lipids_POS_787.9968_390.7042_317.2054
3152,Lipids_POS_858.5837_276.5660_315.1089
3153,Lipids_POS_1315.7468_446.5620_457.3963
3154,Lipids_POS_1097.3004_453.3793_319.3802
3155,Lipids_NEG_731.0657_309.7465_270.0573
3156,Lipids_POS_753.6314_370.4787_307.8293
3157,Lipids_POS_960.9394_518.2241_369.1301
3158,Lipids_NEG_864.8428_322.9781_317.4509
3159,Lipids_POS_691.5031_308.0047_278.9046
3160,Lipids_POS_830.5675_310.1995_307.1010
3161,Lipids_NEG_800.6694_395.2227_309.0620
3162,Lipids_POS_852.6577_357.3837_326.3676
3163,Lipids_POS_1166.9876_476.0627_417.6184
3164,Lipids_POS_951.7396_424.5278_349.5599
3165,Lipids_NEG_1117.8644_423.9543_372.1056
3166,Lipids_NEG_445.3995_294.5385_207.6045
3167,Lipids_POS_538.4225_256.1820_256.9239
3168,Lipids_NEG_681.5757_385.3651_285.0557
3169,Lipids_NEG_959.7549_410.9698_344.8645
3170,Lipids_NEG_728.5949_409.6549_291.8192
3171,Lipids_POS_798.6325_378.0444_314.0653
3172,Lipids_POS_504.4273_260.6595_236.9412
3173,Lipids_NEG_638.3663_182.8576_268.3249
3174,Lipids_NEG_398.9360_63.8051_149.2762
3175,Lipids_POS_768.5522_314.6029_297.8878
3176,Lipids_POS_868.6524_339.8660_326.3964
3177,Lipids_POS_653.5487_452.5023_282.5510
3178,Lipids_NEG_611.5630_371.8651_277.8270
3179,Lipids_POS_654.3316_229.2476_291.8107
3180,Lipids_NEG_913.7480_436.1975_342.8004
3181,Lipids_POS_864.7632_414.7823_336.8332
3182,Lipids_NEG_773.5794_323.0829_305.4148
3183,Lipids_NEG_637.5038_361.7893_274.0145
3184,Lipids_NEG_816.6094_376.5058_315.3215
3185,Lipids_NEG_946.7691_461.7355_342.8279
3186,Lipids_POS_682.4640_295.7499_282.3659
3187,Lipids_NEG_787.5201_289.0915_309.8581
3188,Lipids_NEG_309.2795_270.1600_191.4384
